CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2081,Male,1,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No internet service,One year,Yes,Credit card (automatic),37.27,1933.97,No
CUST2082,Male,0,No,No,30,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.83,1587.7,Yes
CUST2083,Female,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,74.58,1520.01,No
CUST2084,Female,0,Yes,No,33,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.8,2422.12,No
CUST2085,Male,0,No,Yes,7,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.2,488.66,Yes
CUST2086,Female,0,No,No,8,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,109.11,877.28,No
CUST2087,Male,0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,116.43,3279.41,No
CUST2088,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,118.77,5273.89,Yes
CUST2089,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,59.72,631.75,No
CUST2090,Female,0,Yes,Yes,31,No,No,DSL,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,68.18,2053.75,No
CUST2091,Female,1,Yes,No,12,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,106.35,1310.51,Yes
CUST2092,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),45.45,2264.97,No
CUST2093,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Electronic check,52.11,2178.71,No
CUST2094,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),65.63,3444.6,No
CUST2095,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,64.42,1063.46,Yes
CUST2096,Male,1,No,No,35,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),56.41,2005.03,No
CUST2097,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,36.95,36.95,Yes
CUST2098,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),90.63,2654.48,No
CUST2099,Male,0,Yes,No,51,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,Yes,Electronic check,53.38,2803.79,Yes
CUST2100,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.69,4672.63,No
CUST2101,Female,0,No,Yes,4,Yes,No,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),64.79,268.5,No
CUST2102,Female,1,No,No,28,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,85.26,2401.1,No
CUST2103,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Electronic check,78.69,1241.88,Yes
CUST2104,Female,0,Yes,Yes,63,No,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,57.34,3606.09,No
CUST2105,Male,0,Yes,Yes,53,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.55,2880.35,Yes
CUST2106,Male,0,Yes,Yes,17,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,One year,No,Electronic check,61.68,1085.61,No
CUST2107,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),31.71,1312.27,No
CUST2108,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,40.87,536.48,Yes
CUST2109,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),80.92,4198.14,No
CUST2110,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.98,4209.89,No
CUST2111,Male,0,No,No,37,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),36.02,1266.55,No
CUST2112,Male,0,No,No,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,61.41,3845.09,No
CUST2113,Female,0,No,Yes,34,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),18.11,602.01,No
CUST2114,Female,0,Yes,No,70,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.06,4751.86,No
CUST2115,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,54.92,965.71,Yes
CUST2116,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,One year,No,Electronic check,120,2292.54,No
CUST2117,Female,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),82.61,5082.41,No
CUST2118,Male,0,No,No,69,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.41,2387.02,Yes
CUST2119,Male,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,35.99,1239.83,Yes
CUST2120,Female,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,84.13,1423.74,No
CUST2121,Female,0,No,Yes,57,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,91.38,5001.42,No
CUST2122,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),120,120,No
CUST2123,Female,0,No,No,13,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.69,1347.27,No
CUST2124,Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Electronic check,79.31,2128.11,No
CUST2125,Female,0,No,No,70,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,107.7,7683.26,No
CUST2126,Male,0,No,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.24,4157.33,No
CUST2127,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,65.9,385.15,Yes
CUST2128,Male,1,Yes,No,23,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,28.62,679.35,Yes
CUST2129,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),110.25,1079.92,No
CUST2130,Female,0,No,Yes,51,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,68.97,3491.56,No
CUST2131,Male,0,No,No,19,Yes,No,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),62.04,1153.04,Yes
CUST2132,Male,1,Yes,No,51,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Mailed check,41.18,2088.84,No
CUST2133,Male,0,Yes,Yes,68,Yes,No,DSL,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),101.76,6577.22,No
CUST2134,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),94.6,3895.1,Yes
CUST2135,Male,0,Yes,No,57,Yes,No,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,37.93,2150.18,Yes
CUST2136,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.31,5533.3,No
CUST2137,Male,0,Yes,No,38,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,88.88,3423.83,No
CUST2138,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,27.61,1726.16,No
CUST2139,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.24,577.48,No
CUST2140,Female,0,No,No,71,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,78.23,5802.83,Yes
CUST2141,Male,1,Yes,Yes,50,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,83.7,4139.79,No
CUST2142,Female,0,No,No,52,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),120,6063.34,No
CUST2143,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Mailed check,120,3137.01,Yes
CUST2144,Male,0,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,One year,No,Electronic check,102.09,2720.41,No
CUST2145,Female,0,No,No,19,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),72.81,1315.91,Yes
CUST2146,Female,1,No,No,9,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),84.15,740.41,No
CUST2147,Female,0,No,Yes,61,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,78.02,4913.88,No
CUST2148,Female,0,No,No,20,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Electronic check,120,2401.69,Yes
CUST2149,Female,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,One year,No,Electronic check,69.12,3424.37,No
CUST2150,Female,0,Yes,No,22,Yes,Yes,DSL,No internet service,No,No internet service,No,No,Yes,One year,No,Mailed check,52.57,1206.38,Yes
CUST2151,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),81.46,1015.51,Yes
CUST2152,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,120,1456.64,Yes
CUST2153,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,35.94,353.73,No
CUST2154,Female,0,No,Yes,65,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),44.84,2789.51,Yes
CUST2155,Female,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.18,1258.32,No
CUST2156,Male,1,Yes,No,8,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,29.09,235.7,Yes
CUST2157,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),36.46,729.54,No
CUST2158,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),93.21,2069.54,No
CUST2159,Male,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),71.59,1347.49,No
CUST2160,Female,0,No,No,66,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),26.18,1778.87,No
CUST2161,Male,0,Yes,No,48,No,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,85.57,4043.94,No
CUST2162,Male,0,Yes,No,44,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.36,3195.88,No
CUST2163,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.55,839.01,Yes
CUST2164,Male,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,46.88,3107.34,No
CUST2165,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.19,1594.07,Yes
CUST2166,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.4,2329.17,No
CUST2167,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),89.75,2312.63,Yes
CUST2168,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),31.87,1045.52,No
CUST2169,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.14,600.82,No
CUST2170,Female,0,Yes,No,10,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),46.51,478.75,No
CUST2171,Female,0,No,No,48,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),94.13,4523.33,No
CUST2172,Female,0,Yes,No,55,No,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.87,4605,No
CUST2173,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.56,5455.81,No
CUST2174,Female,0,Yes,Yes,40,No,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,39.76,1654.32,No
CUST2175,Female,0,No,No,15,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,One year,Yes,Mailed check,44.31,643.69,No
CUST2176,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),53.88,999.59,No
CUST2177,Male,1,Yes,No,23,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.1,1074.89,No
CUST2178,Female,0,No,Yes,62,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,76.05,4913.4,Yes
CUST2179,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),32.69,1503.78,Yes
CUST2180,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),110.64,4197.05,Yes
CUST2181,Male,0,No,No,15,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),117.31,1672.17,Yes
CUST2182,Female,0,Yes,No,53,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.28,5239.86,No
CUST2183,Female,0,No,No,64,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,80,4989.18,No
CUST2184,Male,0,No,Yes,63,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),61.31,3913.23,Yes
CUST2185,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer (automatic),70.67,1105.98,No
CUST2186,Female,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,One year,No,Bank transfer (automatic),42.31,2839.69,No
CUST2187,Male,0,Yes,No,66,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),69.72,4603.84,No
CUST2188,Male,0,No,No,13,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,75.06,982.07,No
CUST2189,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),40.24,1882.31,No
CUST2190,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),113.64,1018.47,Yes
CUST2191,Female,1,No,No,63,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),62.47,3970.89,No
CUST2192,Male,1,No,No,34,Yes,No,DSL,Yes,Yes,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),34.14,1163.82,No
CUST2193,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.84,1643.66,No
CUST2194,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),46.92,1683.45,Yes
CUST2195,Female,0,No,No,43,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,39.79,1649.68,No
CUST2196,Female,1,No,Yes,64,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,112.14,7315.69,No
CUST2197,Female,1,Yes,No,24,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,One year,Yes,Electronic check,65.3,1571.68,No
CUST2198,Female,0,Yes,No,71,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,95.89,6760.43,No
CUST2199,Male,0,Yes,No,34,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,77.34,2708.01,No
CUST2200,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),79.3,3740.09,Yes
CUST2201,Male,0,No,Yes,12,No,No,Fiber optic,Yes,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,64.59,780.36,No
CUST2202,Male,0,No,No,23,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,No internet service,One year,No,Credit card (automatic),52.04,1145.98,No
CUST2203,Male,1,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,104,1385.04,No
CUST2204,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,No internet service,Two year,No,Mailed check,84.63,3882.69,No
CUST2205,Female,0,Yes,Yes,65,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,59.57,3989.13,Yes
CUST2206,Female,1,No,Yes,47,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,94.83,4628.37,No
CUST2207,Male,0,Yes,No,58,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),110.3,6562.47,No
CUST2208,Male,0,No,No,5,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,75.98,392.99,Yes
CUST2209,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.54,549.09,No
CUST2210,Male,0,No,No,60,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),50.68,2993.16,No
CUST2211,Male,0,Yes,Yes,21,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),38.01,833.67,No
CUST2212,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.71,1367.48,Yes
CUST2213,Female,0,No,No,18,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,66.24,1198.1,Yes
CUST2214,Female,0,Yes,Yes,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,111.66,2313.57,No
CUST2215,Male,0,No,No,54,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Mailed check,53.57,2998.66,No
CUST2216,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),76.53,751.79,No
CUST2217,Female,0,No,No,24,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,98.03,2271.23,No
CUST2218,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,79.02,4807.34,No
CUST2219,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,One year,No,Electronic check,50.19,2729.98,Yes
CUST2220,Female,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),26.64,605.31,No
CUST2221,Male,0,Yes,Yes,22,No,No,DSL,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,101.57,2303.29,Yes
CUST2222,Male,0,Yes,Yes,68,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.43,2226.69,No
CUST2223,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.64,1902.42,Yes
CUST2224,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,66.02,4832.05,No
CUST2225,Female,1,Yes,No,28,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,102.9,2972.19,No
CUST2226,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.93,3882.81,No
CUST2227,Male,0,No,Yes,42,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),69.45,2925.87,No
CUST2228,Female,0,Yes,No,23,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,101.38,2347.88,No
CUST2229,Male,0,No,No,70,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,107.98,7812.7,Yes
CUST2230,Female,0,No,Yes,2,No,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),50.7,101.33,No
CUST2231,Male,0,Yes,No,24,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,53.2,1264.89,Yes
CUST2232,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),87.48,1504.23,No
CUST2233,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,115.91,7652.93,No
CUST2234,Female,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,44.15,3168.04,No
CUST2235,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),18,1262.89,No
